Borough,LEGGI_Year,Sector,Fuel,Data_Year,KtCO2e
Harrow,2012,Transport,Railways diesel,2010,3.569959526
Havering,2012,Transport,Railways diesel,2010,2.355961573
Hillingdon,2012,Transport,Railways diesel,2010,15.39230842
Hounslow,2012,Transport,Railways diesel,2010,0.676371652
Islington,2012,Transport,Railways diesel,2010,1.5679355
Kensington and Chelsea,2012,Transport,Railways diesel,2010,4.225335862
Kingston,2012,Transport,Railways diesel,2010,0.630081223
Lambeth,2012,Transport,Railways diesel,2010,1.324263882
Lewisham,2012,Transport,Railways diesel,2010,2.115822718
Merton,2012,Transport,Railways diesel,2010,1.040310518
Newham,2012,Transport,Railways diesel,2010,3.13758104
Redbridge,2012,Transport,Railways diesel,2010,1.097681854
Richmond,2012,Transport,Railways diesel,2010,0.31117962
Southwark,2012,Transport,Railways diesel,2010,0.891005834
Sutton,2012,Transport,Railways diesel,2010,0.010570403
Tower Hamlets,2012,Transport,Railways diesel,2010,0.16831837
Waltham Forest,2012,Transport,Railways diesel,2010,3.244302588
Wandsworth,2012,Transport,Railways diesel,2010,2.358449697
Westminster,2012,Transport,Railways diesel,2010,3.634069863
Unapportioned,2012,Transport,Railways diesel,2010,-
London,2012,Transport,Railways diesel,2010,111.1735064
Barking and Dagenham,2012,Transport,Railways electric,2010,25.27152026
Barnet,2012,Transport,Railways electric,2010,41.39932148
Bexley,2012,Transport,Railways electric,2010,18.00746379
Brent,2012,Transport,Railways electric,2010,69.09936524
Bromley,2012,Transport,Railways electric,2010,49.72888857
Camden,2012,Transport,Railways electric,2010,61.18219248
City of London,2012,Transport,Railways electric,2010,19.12360534
Croydon,2012,Transport,Railways electric,2010,63.00986409
Ealing,2012,Transport,Railways electric,2010,31.04554975
Enfield,2012,Transport,Railways electric,2010,27.02064528
Greenwich,2012,Transport,Railways electric,2010,19.3469172
Hackney,2012,Transport,Railways electric,2010,15.98549204
Hammersmith and Fulham,2012,Transport,Railways electric,2010,25.4321249
Haringey,2012,Transport,Railways electric,2010,35.82828494
Harrow,2012,Transport,Railways electric,2010,26.77431647
Havering,2012,Transport,Railways electric,2010,30.39406435
